job_title,company,matched_job_skills,total_job_skills,match_ratio
Młodszy specjalista ds. danych i raportowania,Cofidis S.A. (Spółka Akcyjna) Oddział w Polsce,5,7,0.7142857142857143
Salesforce CPQ Administrator,KNAUF IT SERVICES POLSKA SP. Z O.O.,7,16,0.4375
Specjalista - Administrator systemów IT,DB Port Szczecin Sp. z o.o.,15,23,0.6521739130434783
Ekspert ds. Walidacji Modeli,GRUPA PZU,6,11,0.5454545454545454
Site Manufacturing Engineer,Solaris Laser Sp. z o.o.,8,18,0.4444444444444444
Księgowa / Księgowy,Enterprise Support Sp. z o.o.,4,9,0.4444444444444444
Kierowniczka / Kierownik Zespołu Rozwiązań Kredytowych,VeloBank S.A.,16,20,0.8
QC Inspector,NAFTO S.A.,4,11,0.36363636363636365
Specjalista ds. Komunikacji Marketingowej i Rozwoju Marki,"""MODERN-EXPO"" S.A.",14,24,0.5833333333333334
Specjalista do Referatu Płac i Ubezpieczeń Społecznych,DZIELNICOWE BIURO FINANSÓW OŚWIATY - WŁOCHY M.ST. WARSZAWY,12,23,0.5217391304347826
Specjalista ds. Kontroli Jakości,NAFTO S.A.,4,11,0.36363636363636365
Główny Spawalnik,DEMARKO S.A.,3,9,0.3333333333333333
Test Lead Salesforce,Volkswagen Group Polska,13,27,0.48148148148148145
Specjalista ds. Produkcji,Winkelmann Automotive Poland Sp. z o. o.,4,8,0.5
Android Developer,speedapp,6,19,0.3157894736842105
Dyrektor Marketingu i Sprzedaży,VikingCo Poland sp. z o.o.,12,20,0.6
Programista Baz Danych,Bank Millennium S.A.,16,21,0.7619047619047619
Recruitment Specialist (with Serbian and English),JTI GBS POLAND Sp. z o.o.,5,13,0.38461538461538464
Kierownik żwirowni,Przedsiębiorstwo Produkcyjno-Handlowe Meliorex Sp. z o.o.,5,7,0.7142857142857143
Analityk finansowy,"""BEST COMPANY SOLUTIONS"" sp. z o.o.",5,10,0.5
Administrator Baz Danych (K/M),LINK4 Towarzystwo Ubezpieczeń S.A.,22,28,0.7857142857142857
Account Manager – sektor publiczny,Team Connect Sp. z o.o.,8,11,0.7272727272727273
Junior Maintenance Design Engineer,Hydroline Poland Sp. z o.o.,6,10,0.6
Menedżer / Menedżerka ds. projektów IT,Grupa GPEC,6,7,0.8571428571428571
Partner Biznesowy ds. HR,ENEA Centrum Sp. z o.o.,9,17,0.5294117647058824
Specjalista Corporate Research,QEMETICA S.A.,6,13,0.46153846153846156
Business Operations Manager,BOVELLI BEDDING sp. z o.o.,14,21,0.6666666666666666
DevOps / Network Engineer,SYSTEGRA IT Sp. z o.o.,19,45,0.4222222222222222
Senior Controlling Specialist,STS S.A.,9,20,0.45
Staż w dziale księgowości funduszy,HedgeServ Limited,3,5,0.6
Menedżer / Menedżerka ds. Komunikacji - Rzecznik / Rzeczniczka,Grupa GPEC,5,21,0.23809523809523808
Programista Jira/Groovy,Polski Standard Płatności S.A.,9,21,0.42857142857142855
Koordynator zmiany (produkcja),TECE Industrial Sp. z o.o.,4,7,0.5714285714285714
Kierownik Zakładu,BRUK-BET,10,13,0.7692307692307693
Projects Leader - Research & Development,Safran Aircraft Engines Poland spółka z ograniczoną odpowiedzialnością,14,23,0.6086956521739131
Kierownik Platformy Danych,RTV EURO AGD,21,27,0.7777777777777778
Ekspertka / Ekspert ds. rozwoju produktu (obszar nieruchomości),PKO Bank Polski SA,9,18,0.5
Samodzielna Księgowa / Samodzielny Księgowy,Eksperci Księgowi Sp. z o.o.,4,9,0.4444444444444444
Młodsza Specjalistka / Młodszy Specjalista ds. Treasury,Solumus S.A.,10,13,0.7692307692307693
Specjalista ds. Digital Marketingu i PR,CREOTECH INSTRUMENTS S.A.,14,19,0.7368421052631579
Junior Marketing Specialist,Unisystem Sp. z o.o.,9,21,0.42857142857142855
Specjalista / Specjalistka ds. Rekrutacji,Uni-logistics Sp. z o.o.,4,7,0.5714285714285714
Specjalista / Specjalistka ds. Controllingu,Huhtamaki Foodservice Gliwice Sp. z o.o.,7,10,0.7
IT Technical Lead,CORNING OPTICAL COMMUNICATIONS POLSKA SP. Z O.O.,20,30,0.6666666666666666
Specjalista ds. Personalnych (K/M),KONTAKT-SIMON S.A.,8,10,0.8
Specjalista ds. Kadr i Płac (M/K),Eldisy Polska Sp. z o.o.,3,8,0.375
"Professional, Credit Risk Models",BFF Polska S.A.,20,24,0.8333333333333334
Ekspert / Ekspertka klienta firmowego,Santander Bank Polska,8,25,0.32
Administrator sieci i systemów informatycznych,Optima Logistics Group S.A.,15,25,0.6
Product Manager,ALLBOARDS GROUP SP. J.,9,12,0.75
Senior Technical Project Manager,LHH Recruitment Solutions,24,38,0.631578947368421
General Manager,Accor Services Poland sp. z o.o.,0,0,0.0
Firmware Development Engineer,PHOENIX CONTACT WIELKOPOLSKA Sp. z o.o.,4,23,0.17391304347826086
Inżynier Jakości,Ultrafog Sp. z o.o.,6,10,0.6
Global Customer Hubs Assistant Manager​,Unilever Poland Services,0,0,0.0
Brygadzista,Konsorcjum Stali SA,3,4,0.75
Specjalista ds. jakości,Schuerholz Polska Sp. z o.o.,13,17,0.7647058823529411
HR Specialist,E100 International Trade Sp. z o.o.,12,16,0.75
Specjalist/-ka ds. grafiki i marketingu z j. niemieckim (możliwa praca zdalna),FRISTA,5,7,0.7142857142857143
Specjalista ds. Zarządzania Ryzykiem,INTER Polska,10,17,0.5882352941176471
Specjalista ds. Produktu,Browin,11,16,0.6875
Head of RTV,x-kom sp. z o.o.,10,16,0.625
ABAP Developer SAP MDG-M,Robert Bosch Sp. z o.o.,12,25,0.48
Full Stack Developer,KALASOFT Sp. z o.o.,3,20,0.15
Java Developer,Fenige S.A.,8,25,0.32
Specjalista ds. Marketingu,RETRAILER sp. z o.o.,4,7,0.5714285714285714
Production Planner,Arche Consulting Sp z o.o.,4,10,0.4
Project Portfolio Manager,ERGO Technology & Services S.A.,17,27,0.6296296296296297
Tester Automatyzujący,Asseco Poland S.A.,11,21,0.5238095238095238
Rekruter IT,Consdata S.A.,7,12,0.5833333333333334
Credit and Operational Risk Expert,Michael Page,11,22,0.5
Analityk Finansowy / Analityczka Finansowa,Medicover,8,14,0.5714285714285714
Global Category Specialist - Friction (m/f/d),ZF Group,7,14,0.5
Data Analyst with German,Jones Lang LaSalle,11,22,0.5
Starszy Specjalista ds. Obsługi Procesów Rynku Energii (k/m),Polskie Sieci Elektroenergetyczne S.A.,11,21,0.5238095238095238
Młodszy Specjalista ds. Wdrożeń Biznesowych,Grupa PGD,21,29,0.7241379310344828
Marketing Manager,EMPIRE MEDIA sp. z o.o.,2,5,0.4
Project Manager - Aftermarket Category Management (m/f/d),ZF Group,10,16,0.625
Product Manager for Window Regulators (m/f/d),ZF Group,4,8,0.5
Senior Specialist - Sales & Advisory,ING Bank Śląski S.A.,1,6,0.16666666666666666
Specjalista ds. Wsparcia Projektowego,GRUPA PZU,6,7,0.8571428571428571
Ekspert / Ekspertka ds. operacyjnego zarządzania kapitałem,mBank,6,14,0.42857142857142855
Specjalista ds. sprzedaży,RECREW HR sp. z o.o.,4,7,0.5714285714285714
Media Planner,Wavemaker Sp. z o.o.,3,6,0.5
Analityk Biznesowy IT,Optima Logistics Group S.A.,17,22,0.7727272727272727
Payroll Specialist with French and Italian or Spanish,Alcon Polska,5,16,0.3125
Handlowiec - Systemy dla biur rachunkowych,PUZZLEGROUP PROSTA S.A.,6,7,0.8571428571428571
Młodszy Specjalista/Specjalistka ds. Analiz Sektora Komunalnego,PreZero Polska Sp. z o.o.,13,18,0.7222222222222222
Kierownik Zmiany – Shift Supervisor,Steripack Medical Poland Sp. z o.o.,9,12,0.75
Credit Risk Manager (f/m),Axpo Polska sp. z o.o.,10,18,0.5555555555555556
Kierownik Działu Polska,RECREW HR sp. z o.o.,7,10,0.7
Specjalista / Specjalistka ds. Marketingu,Dawtona Sp. z o.o.,11,17,0.6470588235294118
Staff Technical Project Manager,Cytiva Poland,20,29,0.6896551724137931
Accounts Receivable Accountant,SMA MSSC,2,4,0.5
Specjalista ds. kadr i płac,HR Work Force Sp. z o.o.,7,11,0.6363636363636364
Lider Zespołu Produkcyjnego,PPF Hasco-Lek SA,9,11,0.8181818181818182
Specjalista / Specjalistka ds. Controllingu,Huhtamaki Foodservice Poland Sp z o.o.,7,10,0.7
Kierownik produkcji,"""SURSYS"" Sp. z o.o.",9,16,0.5625
Specjalista / Specjalistka ds. polityki cenowej,CER MOTOR SP. Z O.O.,7,11,0.6363636363636364
Menadżer ds. Projektów IT,GRUPA KAPITAŁOWA SPECJAŁ,15,21,0.7142857142857143
Administratorka / Administrator aplikacji,PKO Bank Polski SA,8,14,0.5714285714285714
Praktykant / Praktykantka w zespole HRBP,EY (dawniej Ernst & Young),6,7,0.8571428571428571
Pracownik Kontroli Jakości Produkcji Aluminium,DEFOR SA,5,5,1.0
Kierownik Produkcji - Lider ds. Optymalizacji,KODANO OPTYK SP Z O O,11,17,0.6470588235294118
People Business Partner (f/m/d),Allianz,15,20,0.75
Inżynier Jakości,HYDRASPECMA Sp. z o.o.,20,28,0.7142857142857143
Specjalista ds. Jakości Działania Sklepów Internetowych (QA Tester),RTV EURO AGD,7,12,0.5833333333333334
Java Developer,KALASOFT Sp. z o.o.,5,18,0.2777777777777778
Starszy Inspektor / Specjalista / Starszy Specjalista w Wydziale Planowania i Sprawozdawczości,Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m. st. Warszawie Spółka Akcyjna,7,14,0.5
Specjalista ds. kontrolingu,Wojskowe Zakłady Łączności Nr 2 S.A.,6,8,0.75
Social Media & Marketing Manager,Klient Pracuj.pl,12,26,0.46153846153846156
Category Manager (Kierownik kategorii),DLF TRADE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8,10,0.8
Specjalista SEM,Oleofarm sp. z o. o.,4,8,0.5
Specjalista ds. serwisu sklepów,GRUPA KAPITAŁOWA SPECJAŁ,4,9,0.4444444444444444
Koordynator ds. Zatrudnienia,CLAR SYSTEM,4,7,0.5714285714285714
Technolog w Dziale Aplikacji,Flavours Factory sp. z o.o.,3,6,0.5
"Specjalista / Specjalistka ds. Wyrobów Medycznych, Audytor(ka)-w obszarze wyrobów do diagnostyki in-vitro",TÜV Rheinland Group,10,18,0.5555555555555556
Land Securing Professional,Vestas,2,11,0.18181818181818182
Dyrektor IT,PAGED Plywood S.A.,12,20,0.6
Specjalista ds. raportowania i budżetowania,Zakład Robót Komunikacyjnych – DOM w Poznaniu Spółka z o.o. (Spółka Grupy PKP PLK S.A.),7,8,0.875
Brygadzista produkcji,Antal Engineering & Operations,5,13,0.38461538461538464
GL Manager – Shared Service Center,Devire,7,15,0.4666666666666667
Meta Ads Specialist,MEDIALIZER LTD SPÓŁKA KOMANDYTOWA,10,23,0.43478260869565216
Programista aplikacji i integracji danych (C#/SQL),Asseco Business Solutions S.A.,12,19,0.631578947368421
Brygadzista / lider zespołu w firmie produkcjnej,AIO FACTORY sp. z o.o.,1,1,1.0
Inżynier Jakości,Mitsui High-tec (Europe) sp. z o.o.,5,12,0.4166666666666667
Kierownik Sekcji Kontroli Jakości,Polskie Zakłady Lotnicze - A Lockheed Martin Company,9,10,0.9
Marketing Manager,Nasza Tłocznia,9,10,0.9
Analityk w Dziale ZUS i Bezpieczeństwa Pracy,Inventage Sp. z o.o.,10,18,0.5555555555555556
Analityk biznesowy,JP MEDICA sp. z o.o.,5,9,0.5555555555555556
Specjalista / Specjalistka ds. PPC,SMART IT,3,7,0.42857142857142855
Kierownik produkcji - branża metalowa,INVESTA sp. z o.o.,9,11,0.8181818181818182
Analityk HR/ Specjalista ds. Polityki Wynagrodzeń,GK Farmacol,12,18,0.6666666666666666
Koordynator/Koordynator​ka Podsortowni InPost,Integer Group Services Sp. z o.o,6,12,0.5
Analityk/Analityczka Oddziałowy/a InPost,Integer Group Services Sp. z o.o,8,12,0.6666666666666666
Brygadzista - Lider produkcji,VGS Polska Sp. z o.o.,9,10,0.9
HR Manager- Plant,Michael Page,10,16,0.625
Specjalista / Specjalistka ds. Personalnych,EWL GROUP,2,4,0.5
Cost Savings Project Manager,ZF Group,8,12,0.6666666666666666
Strategic Business Change Senior Manager (Data Quality Manager),HSBC Service Delivery (Polska) Sp. z o.o.,5,9,0.5555555555555556
Full Stack Developer,HSBC Service Delivery (Polska) Sp. z o.o.,5,19,0.2631578947368421
Senior Full Stack Developer,HSBC Service Delivery (Polska) Sp. z o.o.,5,19,0.2631578947368421
Senior Software Engineer (Java),HSBC Service Delivery (Polska) Sp. z o.o.,0,3,0.0
Koordynator,Work Force Sp. z o.o.,5,11,0.45454545454545453
Customer Experience Integration Specialist,ZF Group,10,22,0.45454545454545453
Główny Specjalista w Biurze Wycen i Analiz Nieruchomości,Bank Pekao,8,17,0.47058823529411764
Specjalista / Specjalistka ds. sprzedaży z językiem niemieckim,MR JOB Agencja Pracy Tymczasowej,4,8,0.5
Ekspert w Biurze Polityki Kredytowej,Bank Pekao,5,9,0.5555555555555556
Kontroler Jakości,Corab S.A.,13,18,0.7222222222222222
Tax Manager – 9 months,HSBC Service Delivery (Polska) Sp. z o.o.,6,9,0.6666666666666666
Strategic Business Change Manager (BA - Analytics Foundations Enabler),HSBC Service Delivery (Polska) Sp. z o.o.,9,19,0.47368421052631576
Mid QA Engineer (Quality Assurance),CTHINGS.CO sp. z o.o.,15,34,0.4411764705882353
Global Category Specialist - Braking (m/f/d),ZF Group,7,16,0.4375
Kontroler Jakości - różne obszary,Hitachi Energy Poland Sp. z o.o.,5,8,0.625
Konsultant ds. Rekrutacji,Grupa ATERIMA,7,7,1.0
Analyst with French,Jones Lang LaSalle,3,14,0.21428571428571427
Data Analyst with French and English,Jones Lang LaSalle,5,9,0.5555555555555556
Koordynator Zespołu Jakości Dostawców,TRUMPF Huettinger Sp. z o.o.,11,17,0.6470588235294118
Senior Data Engineer | EMEA,Colliers Poland Sp. z o.o.,24,31,0.7741935483870968
AML Senior Analyst with German | Financial Crime Unit,PwC,8,12,0.6666666666666666
Dyrektor/Dyrektorka ds. ALM,Nest Bank S.A.,7,16,0.4375
Ekspert ds. Compliance,Bank Millennium S.A.,10,16,0.625
Broker_ka Ubezpieczeniowy_a,Willis Towers Watson Polska Sp. z o.o.,3,5,0.6
Audytor,KAUFLAND,1,5,0.2
Koordynator ds. Komunikacji Marketingowej,Wyższa Szkoła Kształcenia Zawodowego,10,12,0.8333333333333334
Ekspert ds. kampanii płatnych w social media,Wyższa Szkoła Kształcenia Zawodowego,6,15,0.4
M&S Reporting Expert,JTI GBS POLAND Sp. z o.o.,9,16,0.5625
Kontroler Jakości ds. Elektrycznych,Sunreef Venture S. A.,4,8,0.5
Kontroler Jakości ds. Wyposażeniowych,Sunreef Venture S. A.,6,8,0.75
Kontroler Jakości ds. Malarskich,Sunreef Venture S. A.,7,12,0.5833333333333334
Specjalista w Biurze Kontroli i Analiz Skarbu,Bank Millennium S.A.,2,5,0.4
Koordynator ds. Rekrutacji,LeasingTeam Group,7,10,0.7
Doradca Klienta Korporacyjnego w Regionie Opolskim,Bank Gospodarstwa Krajowego,11,19,0.5789473684210527
Specjalista / Specjalistka Business Intelligence,PROVIDENT Polska,16,25,0.64
Koordynator ds. Taryfikacji Produktów Korporacyjnych - Starszy Aktuariusz,GRUPA PZU,6,13,0.46153846153846156
Marketing Manager & Regional Coordinator – shopping centres,HR Design Group,7,19,0.3684210526315789
Brand Manager - FMCG,Michael Page,4,7,0.5714285714285714
Programista WEBCON,Eneris Centrum Usług Wspólnych Sp. z o.o.,14,19,0.7368421052631579
Młodszy specjalista ds. raportowania i analizy danych,OEX Cursor S.A.,4,12,0.3333333333333333
Ekspert ds. Analiz Kredytowych w Regionie Opolskim,Bank Gospodarstwa Krajowego,10,19,0.5263157894736842
Dyrektor Produkcji,Gravet Consulting Sp. z o.o.,7,14,0.5
Junior Recruiter,Testronic Sp. z o.o.,6,14,0.42857142857142855
Koordynator ds. operacji w agencji pracy tymczasowej,SGP-Sorting Group Poland Sp. z o.o.,8,15,0.5333333333333333
Analityk Finansowy,HRK S.A.,2,7,0.2857142857142857
Audytor Wewnętrzny (LUX MED Ubezpieczenia),LUX MED Sp. z o.o.,6,9,0.6666666666666666
HR Specialist,Arval Service Lease,6,11,0.5454545454545454
Manager Produktu – Biuro Produktów i Underwritingu MSP,GRUPA PZU,8,15,0.5333333333333333
Z-ca Dyrektora ds. Finansowych / Dyrektor Finansowy,Del Piero Sp. z o.o.,5,9,0.5555555555555556
Specjalista ds. Kontrolingu,Del Piero Sp. z o.o.,18,25,0.72
Rekruter Freelancer,EMAT Industry sp. z o.o.,3,8,0.375
Technik ds. Zapewnienia Jakości,Coca-Cola HBC Polska Sp. z o.o.,1,4,0.25
Junior Product Manager (POS&Online Payments),ITCARD S.A.,12,16,0.75
HR & Payroll Specialist with German,Strada,9,17,0.5294117647058824
Finance Business Partner,HR GOODIES sp. z o.o.,6,12,0.5
Główny Specjalista / Główna Specjalistka ds. rozwoju produktu,Centralny Ośrodek Informatyki,13,17,0.7647058823529411
Menedżer Produktu,SEVEN POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,8,10,0.8
Analityk Danych Digital Marketingu,Wertui Sp. z o. o.,13,21,0.6190476190476191
Staż w obszarze produktu i kreacji,CCC S.A.,8,14,0.5714285714285714
Młodszy kontroler jakości,BG PRODUCTION sp. z o.o.,2,7,0.2857142857142857
Business Development Manager,FLEXI SOLUTIONS,7,13,0.5384615384615384
Presales Consultant,FLEXI SOLUTIONS,7,13,0.5384615384615384
Marketing Manager,EZ Log Structures Poland Nicholas Fawcett,4,6,0.6666666666666666
Process Automation Specialist (RPA),Goldman Recruitment,10,21,0.47619047619047616
Senior Packaging Engineer,Imperial Tobacco Polska S.A.,4,6,0.6666666666666666
Kontroler Finansowy / Kontrolerka Finansowa,ANIA KRUK Spółka z o.o.,16,17,0.9411764705882353
Technolog Mebli,Randstad Polska Sp. z o.o.,4,8,0.5
International Maintenance Expert,Edelmann Poland Sp. z o.o.,6,16,0.375
HR Generalist,Respect Energy Holding S.A.,5,9,0.5555555555555556
Senior Data Engineer with AWS and Snowflake,Sii Sp. z o.o.,23,34,0.6764705882352942
Business Development Manager – SAP Competency Center,Sii Sp. z o.o.,6,11,0.5454545454545454
Analityk Biznesowy w Zespole Wspomagania Procesów Detalicznych,Bank Millennium S.A.,11,13,0.8461538461538461
Control analyst,Santander Bank Polska,8,11,0.7272727272727273
Credit Analyst (Retail Underwriting),Aion Bank (UniCredit Group),16,29,0.5517241379310345
Specjalista ds. Controllingu,Goldman Recruitment,6,12,0.5
Stażysta/-ka w Dziale Marketingu,Axians IT Poland Sp. z o.o.,5,10,0.5
Specjalista ds. administracji personalnej ze znajomością SAP HR (m/k/x*),Raben Management Services Sp. z o.o.,5,15,0.3333333333333333
Kierownik ds. jakości,conTeyor Poland,10,16,0.625
Specjalista / Specjalistka w Zespole Obsługi Przekazów Zagranicznych,Bank Pekao,4,9,0.4444444444444444
Inżynier Procesu,3Shape Poland Sp. z o.o.,10,14,0.7142857142857143
Junior HR Specialist,PHOENIX SYSTEMS SP Z O O,13,16,0.8125
Staż w Dziale Wsparcia Biznesu,Truck Care Sp. z o.o.,5,9,0.5555555555555556
Młodszy Specjalista ds. Kadr,SOFTIQ sp. z o.o.,1,7,0.14285714285714285
Młodszy Inżynier Prototypowania AI,Transfer Multisort Elektronik Sp. z o.o.,14,21,0.6666666666666666
Trade Marketing Manager,Tchibo Warszawa Sp. z o.o.,13,21,0.6190476190476191
Kierownik Działu Płac (k/m/d),Generali,1,5,0.2
Kierownik Zespołu Ryzyka Niefinansowego (k/m/d),Generali,15,20,0.75
Senior HR Specialist,Advisory Group TEST Human Resources,5,16,0.3125
CEO - sektor HVAC,Antal Executive,6,12,0.5
Specjalista ds. kontroli jakości,NATUR ELGIN SPÓŁKA KOMANDYTOWA,8,13,0.6153846153846154
Dyrektorka / Dyrektor Centrum Bankowości Korporacyjnej,BNP Paribas Polska S.A.,5,12,0.4166666666666667
Marketing Manager,PARTNERS INTERNATIONAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,12,20,0.6
Junior Business Consultant (Talent Program for Graduates),Capgemini Polska,12,17,0.7058823529411765
Stażysta - Wsparcie Działu Rekrutacji i Szkoleń,Airbus Poland S.A.,6,7,0.8571428571428571
Specjalista / Specjalistka ds. webmerchendisingu,Leroy Merlin Polska Sp. z o.o.,4,12,0.3333333333333333
Kontroler Jakości,SUWARY sp. z o.o.,7,9,0.7777777777777778
Associate Product Manager,ARI10 sp. z o.o.,9,21,0.42857142857142855
Category Manager,Browin,9,13,0.6923076923076923
Product Development Manager (Private Label),Drogerie Natura (Natura Sp. z o.o.),7,10,0.7
Specjalista / Specjalistka ds. Koordynacji Opakowań Marek Własnych / Dział exportu,Dawtona Sp. z o.o.,11,16,0.6875
Strategic Business Change Senior Manager,HSBC Service Delivery (Polska) Sp. z o.o.,5,9,0.5555555555555556
Koordynator ds. cudzoziemców,Agrarna AR Sp. z o.o.,5,6,0.8333333333333334
Partner Verifications Specialist,Autopay,6,11,0.5454545454545454
Koordynator ds. e-learningu,MYTUTOR sp. z o.o.,5,9,0.5555555555555556
Junior Power Apps Developer,Mokate Sp. z o.o.,11,18,0.6111111111111112
Senior Material Planner,ELECTROLUX POLAND,9,18,0.5
Marketing Project Specialist,Grupa Progres,4,10,0.4
Inżynier ds. produkcji,"""ADVANTALIFE "" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",7,11,0.6363636363636364
Specjalista ds. Rozliczeń Ubezpieczeniowych w Zespole Zabezpieczeń,Bank Millennium S.A.,5,10,0.5
Quality Manager -obróbka metalu,Michael Page,6,8,0.75
Supplier Quality Manager,Michael Page,2,5,0.4
Finance Analyst,Pepco – Biuro (Customer Support Center),12,26,0.46153846153846156
Doradca Klienta Korporacyjnego w Regionie Małopolskim,Bank Gospodarstwa Krajowego,11,19,0.5789473684210527
Główny Specjalista ds. Ubezpieczeń (k/m/d),Generali,5,9,0.5555555555555556
Ekspert / Ekspertka ds Digitalizacji i Omnichannel,Orange Polska,6,17,0.35294117647058826
Product Manager – pojazdy elektryczne,Melex Sp. z o.o.,8,12,0.6666666666666666
Menadżer ds. Wymagań,Polska Grupa Zbrojeniowa Spółka Akcyjna,14,19,0.7368421052631579
Trade Marketing Manager (Farmacja),Polski Lek Sp. z.o.o.,7,12,0.5833333333333334
Ekspert / Ekspertka ds. zarządzania ryzykiem operacyjnym,Bank BPH Spółka Akcyjna,14,17,0.8235294117647058
Specjalista ds. Rozwoju Aplikacji,ROHLIG SUUS Logistics S.A.,6,8,0.75
Compensation & Benefits Professional Eastern Europe,CEVA Logistics Poland Sp. z o.o.,7,11,0.6363636363636364
